chr,acc,locus_tag,old_locus_tag,length_nt,start,end,strand,type,annotation
NC_017944.1,NA,HFX_RS17250,HFX_6100,227,111939,112165,-,pseudogene,exonuclease V subunit beta
NC_017944.1,WP_004061023.1,HFX_RS17255,HFX_6101,327,112241,112567,-,protein_coding,hypothetical protein
NC_017944.1,WP_014732753.1,HFX_RS17260,HFX_6102,423,112875,113297,-,protein_coding,metal-dependent transcriptional regulator
NC_017944.1,WP_004061021.1,HFX_RS17265,HFX_6103,552,113294,113845,-,protein_coding,hypothetical protein
NC_017944.1,WP_004061020.1,HFX_RS17270,HFX_6104,159,113847,114005,-,protein_coding,hypothetical protein
NC_017944.1,WP_004061019.1,HFX_RS17275,HFX_6105,1224,114008,115231,-,protein_coding,ABC transporter substrate-binding protein
NC_017944.1,WP_004061018.1,HFX_RS17280,HFX_6106,1017,115607,116623,-,protein_coding,hypothetical protein
NC_017944.1,WP_004061017.1,HFX_RS17285,HFX_6107,318,116647,116964,+,protein_coding,hypothetical protein
NC_017944.1,WP_004061013.1,HFX_RS17305,HFX_6109,507,119978,120484,-,protein_coding,hypothetical protein
NC_017944.1,WP_004061012.1,HFX_RS17310,HFX_6110,669,120570,121238,+,protein_coding,transcriptional regulator
NC_017944.1,WP_004061011.1,HFX_RS17315,HFX_6112,1092,121290,122381,+,protein_coding,KR domain-containing protein
NC_017944.1,WP_014732757.1,HFX_RS17320,HFX_6114,576,122703,123278,+,protein_coding,hypothetical protein
NC_017944.1,WP_004061008.1,HFX_RS17325,HFX_6115,447,123275,123721,+,protein_coding,hypothetical protein
NC_017944.1,WP_004061007.1,HFX_RS17330,HFX_6116,903,123960,124862,-,protein_coding,ATP-binding protein
NC_017944.1,WP_014732759.1,HFX_RS19455,HFX_6118,573,124991,125563,-,protein_coding,hypothetical protein
NC_017944.1,WP_004061005.1,HFX_RS17340,HFX_6119,621,126853,127473,+,protein_coding,hypothetical protein
NC_017944.1,WP_004061004.1,HFX_RS17345,HFX_6120,765,127914,128678,+,protein_coding,hypothetical protein
NC_017944.1,WP_004061002.1,HFX_RS17355,HFX_6121,222,129490,129711,-,protein_coding,hypothetical protein
NC_017944.1,WP_004061001.1,HFX_RS17360,HFX_6122,798,130005,130802,+,protein_coding,hypothetical protein
NC_017944.1,WP_004061000.1,HFX_RS17365,HFX_6123,3759,131490,135248,+,protein_coding,alpha-glucosidase
NC_017944.1,WP_004060999.1,HFX_RS17370,HFX_6124,1032,135285,136316,-,protein_coding,PAS domain-containing sensor histidine kinase
NC_017944.1,WP_004060998.1,HFX_RS17375,HFX_6125,288,136416,136703,-,protein_coding,PadR family transcriptional regulator
NC_017944.1,WP_004060997.1,HFX_RS17380,HFX_6126,1368,137331,138698,+,protein_coding,thioredoxin
NC_017944.1,WP_004060996.1,HFX_RS17385,HFX_6127,1182,138822,140003,+,protein_coding,glucose-1-phosphate thymidylyltransferase
NC_017944.1,WP_014732763.1,HFX_RS17390,HFX_6128,1710,140156,141865,-,protein_coding,hypothetical protein
NC_017944.1,WP_049917575.1,HFX_RS17395,HFX_6129,1809,141894,143702,-,protein_coding,glutamine--fructose-6-phosphate transaminase (isomerizing)
NC_017944.1,WP_004060992.1,HFX_RS17400,HFX_6130,1995,144082,146076,-,protein_coding,hypothetical protein
NC_017944.1,WP_049917555.1,HFX_RS17405,HFX_6131,1059,146129,147187,-,protein_coding,carbamoyl phosphate synthase large subunit
NC_017944.1,WP_004060990.1,HFX_RS17410,HFX_6132,1026,147459,148484,-,protein_coding,DUF354 domain-containing protein
NC_017944.1,WP_004060989.1,HFX_RS17415,HFX_6133,1287,148514,149800,-,protein_coding,nucleotide sugar dehydrogenase
NC_017944.1,WP_004060988.1,HFX_RS17420,HFX_6134,1425,149793,151217,-,protein_coding,nucleotide sugar dehydrogenase
NC_017944.1,WP_004060987.1,HFX_RS17425,HFX_6135,582,151214,151795,-,protein_coding,N-acetyltransferase
NC_017944.1,WP_004060985.1,HFX_RS17435,HFX_6136,1179,152405,153583,+,protein_coding,DUF1616 domain-containing protein
NC_017944.1,WP_004060984.1,HFX_RS17440,HFX_6137,567,153583,154149,+,protein_coding,metal-dependent hydrolase
NC_017944.1,WP_004060983.1,HFX_RS17445,HFX_6139,1425,154389,155813,+,protein_coding,hypothetical protein
NC_017944.1,WP_014732766.1,HFX_RS17450,HFX_6140,669,155848,156516,-,protein_coding,DNA-binding domain-containing protein
NC_017944.1,WP_004060981.1,HFX_RS17455,HFX_6141,1032,156684,157715,+,protein_coding,glycosyltransferase family 2 protein
NC_017944.1,WP_049917554.1,HFX_RS17460,HFX_6142,1641,157815,159455,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060979.1,HFX_RS17465,HFX_6143,1230,159517,160746,+,protein_coding,glycosyltransferase family 4 protein
NC_017944.1,WP_004060978.1,HFX_RS17470,HFX_6144,2544,160872,163415,-,protein_coding,membrane protein
NC_017944.1,WP_004060977.1,HFX_RS17475,HFX_6145,363,163590,163952,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060976.1,HFX_RS17480,HFX_6146,915,164274,165188,+,protein_coding,glycosyl transferase family 2
NC_017944.1,WP_014732768.1,HFX_RS17485,HFX_6147,1368,165226,166593,-,protein_coding,MarR family transcriptional regulator
NC_017944.1,WP_004060974.1,HFX_RS17490,HFX_6148,603,166911,167513,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060973.1,HFX_RS17495,HFX_6149,990,167775,168764,-,protein_coding,gfo/Idh/MocA family oxidoreductase
NC_017944.1,WP_004060972.1,HFX_RS17500,HFX_6150,1143,168757,169899,-,protein_coding,DegT/DnrJ/EryC1/StrS family aminotransferase
NC_017944.1,WP_004060971.1,HFX_RS17505,HFX_6151,612,170152,170763,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060970.1,HFX_RS17510,HFX_6152,261,171303,171563,-,protein_coding,MarR family transcriptional regulator
NC_017944.1,WP_004060969.1,HFX_RS17515,HFX_6153,669,172234,172902,-,protein_coding,DNA-binding domain-containing protein
NC_017944.1,WP_081603744.1,HFX_RS17520,HFX_6154,696,173182,173877,+,protein_coding,transcription elongation protein SprT
NC_017944.1,WP_014732770.1,HFX_RS17525,HFX_6155,195,173910,174104,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060966.1,HFX_RS17530,HFX_6156,1917,174549,176465,-,protein_coding,chromosome segregation protein SMC
NC_017944.1,WP_004060965.1,HFX_RS17535,HFX_6157,597,176568,177164,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060964.1,HFX_RS17540,HFX_6158,846,177425,178270,-,protein_coding,universal stress protein
NC_017944.1,WP_004060963.1,HFX_RS17545,HFX_6159,1467,178263,179729,-,protein_coding,amino acid permease
NC_017944.1,WP_004060962.1,HFX_RS17550,HFX_6160,1254,179934,181187,+,protein_coding,integrase
NC_017944.1,WP_004060961.1,HFX_RS17555,HFX_6161,1182,181482,182663,+,protein_coding,tryptophan--tRNA ligase
NC_017944.1,WP_004060960.1,HFX_RS17560,HFX_6162,1434,183111,184544,+,protein_coding,transposase
NC_017944.1,WP_004060959.1,HFX_RS17565,HFX_6163,444,184853,185296,-,protein_coding,DUF4440 domain-containing protein
NC_017944.1,WP_004060958.1,HFX_RS17570,HFX_6164,636,185442,186077,+,protein_coding,hypothetical protein
NC_017944.1,WP_014732775.1,HFX_RS17575,HFX_6165,699,186445,187143,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060956.1,HFX_RS17580,HFX_6166,876,187505,188380,-,protein_coding,halocyanin domain-containing protein
NC_017944.1,WP_004060955.1,HFX_RS17585,HFX_6167,1830,188630,190459,-,protein_coding,NAD+ synthase
NC_017944.1,WP_049917571.1,HFX_RS17590,HFX_6168,1023,190815,191837,+,protein_coding,ABC transporter substrate-binding protein
NC_017944.1,WP_004060953.1,HFX_RS17595,HFX_6169,534,191895,192428,-,protein_coding,Lrp/AsnC family transcriptional regulator
NC_017944.1,WP_004060952.1,HFX_RS17600,HFX_6170,1134,192859,193992,+,protein_coding,citrate synthase/methylcitrate synthase
NC_017944.1,WP_014732777.1,HFX_RS17605,HFX_6171,1719,194376,196094,+,protein_coding,PKD domain-containing protein
NC_017944.1,WP_004060950.1,HFX_RS17610,HFX_6172,597,196151,196747,-,protein_coding,isoprenylcysteine carboxylmethyltransferase family protein
NC_017944.1,NA,HFX_RS17615,HFX_6173,757,196835,197591,+,pseudogene,DNA-binding protein
NC_017944.1,WP_004060948.1,HFX_RS17620,HFX_6174,864,197709,198572,+,protein_coding,ABC transporter ATP-binding protein
NC_017944.1,WP_004060947.1,HFX_RS17625,HFX_6175,1590,198572,200161,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060946.1,HFX_RS17630,HFX_6176,1029,200231,201259,+,protein_coding,LLM class flavin-dependent oxidoreductase
NC_017944.1,WP_004060945.1,HFX_RS17635,HFX_6177,1476,201415,202890,-,protein_coding,Na+/H+ antiporter NhaC
NC_017944.1,WP_014732780.1,HFX_RS19460,HFX_6178,207,203356,203562,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060944.1,HFX_RS17640,HFX_6179,1290,203498,204787,+,protein_coding,Glu/Leu/Phe/Val dehydrogenase
NC_017944.1,WP_004060942.1,HFX_RS17645,HFX_6181,645,205344,205988,-,protein_coding,transcriptional regulator
NC_017944.1,WP_081603742.1,HFX_RS17650,HFX_6182,966,206557,207522,-,protein_coding,sugar kinase
NC_017944.1,WP_004060940.1,HFX_RS17655,HFX_6183,648,207681,208328,+,protein_coding,2-dehydro-3-deoxy-phosphogluconate aldolase
NC_017944.1,WP_004060939.1,HFX_RS17660,HFX_6184,375,208476,208850,-,protein_coding,reactive intermediate/imine deaminase
NC_017944.1,WP_004060938.1,HFX_RS17665,HFX_6185,843,208875,209717,-,protein_coding,NAD(P)-dependent oxidoreductase
NC_017944.1,WP_004060937.1,HFX_RS17670,HFX_6186,1167,209769,210935,-,protein_coding,N-acylamino acid racemase
NC_017944.1,WP_004060936.1,HFX_RS17675,HFX_6187,1152,210977,212128,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060935.1,HFX_RS17680,HFX_6188,846,212210,213055,-,protein_coding,carbohydrate ABC transporter permease
NC_017944.1,WP_004060934.1,HFX_RS17685,HFX_6190,939,213052,213990,-,protein_coding,sugar ABC transporter permease
NC_017944.1,WP_004060933.1,HFX_RS17690,HFX_6191,1281,214002,215282,-,protein_coding,sugar ABC transporter substrate-binding protein
NC_017944.1,WP_004060932.1,HFX_RS17695,HFX_6192,801,215442,216242,-,protein_coding,creatininase
NC_017944.1,WP_049917553.1,HFX_RS17700,HFX_6193,1098,216244,217341,-,protein_coding,ABC transporter ATP-binding protein
NC_017944.1,WP_014732784.1,HFX_RS19470,HFX_6194,276,217405,217680,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060930.1,HFX_RS17705,HFX_6195,783,217909,218691,+,protein_coding,IclR family transcriptional regulator
NC_017944.1,WP_004060927.1,HFX_RS17720,HFX_6198,1959,220363,222321,-,protein_coding,PAS domain S-box protein
NC_017944.1,WP_004060926.1,HFX_RS17725,HFX_6199,1632,222526,224157,-,protein_coding,5-oxoprolinase
NC_017944.1,WP_004060925.1,HFX_RS17730,HFX_6200,2010,224154,226163,-,protein_coding,hydantoinase/oxoprolinase family protein
NC_017944.1,WP_081603750.1,HFX_RS17735,HFX_6202,1218,226164,227381,-,protein_coding,divalent metal cation transporter
NC_017944.1,WP_004060923.1,HFX_RS17740,HFX_6204,546,227509,228054,-,protein_coding,CopG family transcriptional regulator
NC_017944.1,WP_014732789.1,HFX_RS17745,HFX_6205,729,228145,228873,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060921.1,HFX_RS17750,HFX_6206,618,229055,229672,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060920.1,HFX_RS17755,HFX_6207,240,229961,230200,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060919.1,HFX_RS17760,HFX_6208,1086,230755,231840,+,protein_coding,gfo/Idh/MocA family oxidoreductase
NC_017944.1,WP_004060918.1,HFX_RS17765,HFX_6210,909,231837,232745,+,protein_coding,DUF362 domain-containing protein
NC_017944.1,WP_004060917.1,HFX_RS17770,HFX_6211,1077,232742,233818,+,protein_coding,NADH dehydrogenase/oxidoreductase-like protein
NC_017944.1,WP_014732792.1,HFX_RS17775,HFX_6212,1296,233937,235232,+,protein_coding,carboxylate--amine ligase
NC_017944.1,WP_004060915.1,HFX_RS17780,HFX_6213,1566,235305,236870,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060913.1,HFX_RS17785,HFX_6214,1050,237347,238396,+,protein_coding,glycosyltransferase family 2 protein
NC_017944.1,WP_004060914.1,HFX_RS19480,HFX_6215,240,237116,237355,-,protein_coding,hypothetical protein
NC_017944.1,WP_049917551.1,HFX_RS17790,HFX_6216,1074,238472,239545,+,protein_coding,DUF1616 domain-containing protein
NC_017944.1,WP_004060911.1,HFX_RS17795,HFX_6217,2664,239636,242299,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060910.1,HFX_RS17800,HFX_6218,1515,242748,244262,-,protein_coding,lipopolysaccharide biosynthesis protein
NC_017944.1,WP_004060909.1,HFX_RS17805,HFX_6219,1791,244474,246264,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060908.1,HFX_RS17810,HFX_6220,1863,246574,248436,+,protein_coding,asparagine synthase
NC_017944.1,WP_004060907.1,HFX_RS17815,HFX_6221,312,248567,248878,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060906.1,HFX_RS17820,HFX_6222,372,248880,249251,-,protein_coding,ArsR family transcriptional regulator
NC_017944.1,WP_004060905.1,HFX_RS17825,HFX_6223,1194,249560,250753,-,protein_coding,outer membrane lipoprotein carrier protein LolA
NC_017944.1,WP_004060904.1,HFX_RS17830,HFX_6224,1059,250993,252051,-,protein_coding,glycosyltransferase family 1 protein
NC_017944.1,WP_049917549.1,HFX_RS17835,HFX_6225,1083,252217,253299,-,protein_coding,DUF354 domain-containing protein
NC_017944.1,WP_004060901.1,HFX_RS17840,HFX_6226,588,253609,254196,+,protein_coding,metal-dependent hydrolase
NC_017944.1,WP_004060898.1,HFX_RS17845,HFX_6227,576,254378,254953,+,protein_coding,N-acetyltransferase
NC_017944.1,WP_004060896.1,HFX_RS17850,HFX_6228,1104,254950,256053,+,protein_coding,DegT/DnrJ/EryC1/StrS family aminotransferase
NC_017944.1,WP_004060895.1,HFX_RS17855,HFX_6229,993,256050,257042,+,protein_coding,gfo/Idh/MocA family oxidoreductase
NC_017944.1,WP_004060892.1,HFX_RS17860,HFX_6230,1434,257039,258472,+,protein_coding,nucleotide sugar dehydrogenase
NC_017944.1,WP_014732794.1,HFX_RS17865,HFX_6231,1086,258509,259594,+,protein_coding,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)
NC_017944.1,WP_004060889.1,HFX_RS17870,HFX_6232,960,259616,260575,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060887.1,HFX_RS17875,HFX_6234,1302,260745,262046,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060886.1,HFX_RS17880,HFX_6235,1089,262290,263378,+,protein_coding,GNAT family N-acetyltransferase
NC_017944.1,WP_004060885.1,HFX_RS17885,HFX_6236,1035,263485,264519,+,protein_coding,GNAT family N-acetyltransferase
NC_017944.1,WP_004060884.1,HFX_RS17890,HFX_6237,300,264666,264965,-,protein_coding,ArsR family transcriptional regulator
NC_017944.1,WP_004060883.1,HFX_RS17895,HFX_6238,876,265548,266423,+,protein_coding,5'/3'-nucleotidase SurE
NC_017944.1,WP_004060881.1,HFX_RS17900,HFX_6239,405,266538,266942,-,protein_coding,CBS domain-containing protein
NC_017944.1,WP_004060879.1,HFX_RS17905,HFX_6240,534,267203,267736,+,protein_coding,peptide-methionine (S)-S-oxide reductase
NC_017944.1,WP_014732797.1,HFX_RS19485,HFX_6242,303,268370,268672,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060878.1,HFX_RS17910,HFX_6243,825,268608,269432,+,protein_coding,ParA family protein
NC_017944.1,WP_004060876.1,HFX_RS17915,HFX_6244,672,269413,270084,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060871.1,HFX_RS17925,HFX_6249,1245,271856,273100,-,protein_coding,cell division control protein 6
NC_017944.1,WP_004060870.1,HFX_RS17930,HFX_6250,819,273792,274610,-,protein_coding,hypothetical protein
NC_017944.1,NA,HFX_RS19490,HFX_6252,559,274887,275445,-,pseudogene,transposase
NC_017944.1,WP_049917542.1,HFX_RS17945,HFX_6253,1014,275720,276733,+,protein_coding,alcohol dehydrogenase
NC_017944.1,WP_081603741.1,HFX_RS17950,HFX_6254,285,277409,277693,+,protein_coding,translation initiation factor eIF-1A
NC_017944.1,WP_014732801.1,HFX_RS17955,HFX_6255,1035,277846,278880,+,protein_coding,NAD(P)-dependent alcohol dehydrogenase
NC_017944.1,WP_004060864.1,HFX_RS17960,HFX_6256,477,278937,279413,-,protein_coding,YbaK/EbsC family protein
NC_017944.1,WP_004060863.1,HFX_RS17965,HFX_6257,426,279564,279989,-,protein_coding,type IV pilin
NC_017944.1,WP_004060862.1,HFX_RS17970,HFX_6258,702,280419,281120,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060861.1,HFX_RS17975,HFX_6259,444,281143,281586,-,protein_coding,hypothetical protein
NC_017944.1,WP_014732803.1,HFX_RS17980,HFX_6260,945,281579,282523,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060859.1,HFX_RS17985,HFX_6262,600,282511,283110,-,protein_coding,hypothetical protein
NC_017944.1,WP_014732805.1,HFX_RS17990,HFX_6263,540,283112,283651,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060858.1,HFX_RS17995,HFX_6264,2025,283648,285672,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060857.1,HFX_RS18000,HFX_6265,438,285685,286122,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060856.1,HFX_RS18005,HFX_6266,2763,286119,288881,-,protein_coding,secretion system protein
NC_017944.1,WP_004060855.1,HFX_RS18010,HFX_6267,624,289177,289800,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060854.1,HFX_RS18015,HFX_6268,465,290293,290757,+,protein_coding,type IV pilin
NC_017944.1,WP_004060853.1,HFX_RS18020,HFX_6269,1896,290848,292743,+,protein_coding,hypothetical protein
NC_017944.1,WP_049917568.1,HFX_RS18025,HFX_6270,369,292961,293329,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060851.1,HFX_RS18030,HFX_6271,522,293382,293903,+,protein_coding,glyoxalase/bleomycin resistance/dioxygenase family protein
NC_017944.1,WP_004060850.1,HFX_RS18035,HFX_6272,1644,293991,295634,-,protein_coding,PAS domain S-box protein
NC_017944.1,WP_004060849.1,HFX_RS18040,HFX_6273,1110,295762,296871,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060848.1,HFX_RS18045,HFX_6274,258,296948,297205,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060847.1,HFX_RS18050,HFX_6275,1401,297202,298602,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060846.1,HFX_RS18055,HFX_6277,2649,298699,301347,+,protein_coding,cadmium-translocating P-type ATPase
NC_017944.1,WP_004060845.1,HFX_RS18060,HFX_6278,384,301557,301940,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060844.1,HFX_RS18065,HFX_6279,456,301995,302450,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060843.1,HFX_RS18070,HFX_6280,588,302489,303076,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060842.1,HFX_RS18075,HFX_6281,1428,303251,304678,+,protein_coding,pyridine nucleotide-disulfide oxidoreductase
NC_017944.1,WP_004060841.1,HFX_RS18080,HFX_6282,915,304888,305802,+,protein_coding,EamA family transporter
NC_017944.1,WP_004060840.1,HFX_RS18085,HFX_6284,1197,306052,307248,+,protein_coding,zinc ABC transporter substrate-binding protein
NC_017944.1,WP_004060839.1,HFX_RS18090,HFX_6285,828,307245,308072,+,protein_coding,metal ABC transporter ATP-binding protein
NC_017944.1,WP_004060838.1,HFX_RS18095,HFX_6286,984,308069,309052,+,protein_coding,metal ABC transporter permease
NC_017944.1,WP_014732812.1,HFX_RS18100,HFX_6289,942,309212,310153,+,protein_coding,histidine kinase
NC_017944.1,WP_004060836.1,HFX_RS18105,HFX_6290,444,310154,310597,+,protein_coding,chemotaxis protein CheW
NC_017944.1,WP_004060835.1,HFX_RS18110,HFX_6291,942,311739,312680,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060834.1,HFX_RS18115,HFX_6292,1152,312682,313833,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060833.1,HFX_RS18125,HFX_6293,1311,314507,315817,+,protein_coding,MFS transporter
NC_017944.1,WP_004060832.1,HFX_RS18130,HFX_6294,576,315878,316453,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060831.1,HFX_RS18135,HFX_6295,636,316741,317376,+,protein_coding,NADH-ubiquinone oxidoreductase
NC_017944.1,WP_004060830.1,HFX_RS18140,HFX_6296,315,317535,317849,+,protein_coding,hypothetical protein
NC_017944.1,WP_004060829.1,HFX_RS18145,HFX_6297,186,318026,318211,-,protein_coding,hypothetical protein
NC_017944.1,WP_004060828.1,HFX_RS18150,HFX_6298,1326,318457,319782,+,protein_coding,phosphoglucosamine mutase
NC_017944.1,WP_004060827.1,HFX_RS18155,HFX_6299,606,319883,320488,+,protein_coding,nitrous oxide reductase accessory protein NosL
